"id","venta_id","monto","estado","cliente_id","productos","monto_total","fecha","descripcion"
"1","1",,"pendiente","2","[{""nombre"":""Split EKO 2T"",""cantidad"":2,""id_producto"":1,""precio_unitario"":530}]","1060.00","2025-10-08 15:55:22.347494","Deuda generada por venta 1"
"2","2",,"pendiente","3","[{""nombre"":""Split EKO 2T"",""cantidad"":6,""id_producto"":1,""precio_unitario"":530}]","3180.00","2025-10-08 15:57:28.946089","Deuda generada por venta 2"
"3","3",,"pendiente","4","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":11,""id_producto"":8,""precio_unitario"":38}]","418.00","2025-10-08 16:08:34.641995","Deuda generada por venta 3"
"4","4",,"pagada","5","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""id_producto"":8,""precio_unitario"":38}]","0.00","2025-10-08 16:13:15.081817","Deuda generada por venta 4"
"5","5",,"pagada","6","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":30,""id_producto"":8,""precio_unitario"":38}]","0.00","2025-10-08 16:14:30.246491","Deuda generada por venta 5"
"6","6",,"pagada","7","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":4,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:16:03.49449","Deuda generada por venta 6"
"7","7",,"pagada","8","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:17:42.435557","Deuda generada por venta 7"
"8","8",,"pendiente","2","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":4,""id_producto"":8,""precio_unitario"":37}]","148.00","2025-10-08 16:22:13.97693","Deuda generada por venta 8"
"9","9",,"pagada","9","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":15,""id_producto"":8,""precio_unitario"":38}]","0.00","2025-10-08 16:30:14.948858","Deuda generada por venta 9"
"10","10",,"pagada","10","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:31:03.198278","Deuda generada por venta 10"
"11","11",,"pagada","11","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":5,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:31:59.444915","Deuda generada por venta 11"
"12","14",,"pagada","13","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:34:54.468107","Deuda generada por venta 14"
"13","15",,"pagada","14","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:35:40.457993","Deuda generada por venta 15"
"14","16",,"pagada","15","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":4,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:37:02.092595","Deuda generada por venta 16"
"15","17",,"pagada","16","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":4,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:38:00.303439","Deuda generada por venta 17"
"16","18",,"pagada","17","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:38:44.184172","Deuda generada por venta 18"
"17","19",,"pagada","8","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:40:15.84139","Deuda generada por venta 19"
"18","20",,"pendiente","12","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":41,""id_producto"":8,""precio_unitario"":37}]","0.18","2025-10-08 16:41:44.250787","Deuda generada por venta 20"
"19","21",,"pendiente","18","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":2,""id_producto"":8,""precio_unitario"":37}]","74.00","2025-10-08 16:42:25.84835","Deuda generada por venta 21"
"20","22",,"pagada","19","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":3,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:43:03.158091","Deuda generada por venta 22"
"21","23",,"pendiente","20","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":20,""id_producto"":8,""precio_unitario"":37}]","259.00","2025-10-08 16:44:17.623066","Deuda generada por venta 23"
"22","24",,"pagada","21","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:45:04.129591","Deuda generada por venta 24"
"23","25",,"pagada","22","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:45:53.077744","Deuda generada por venta 25"
"24","26",,"pendiente","23","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":2,""id_producto"":8,""precio_unitario"":37}]","74.00","2025-10-08 16:47:10.243934","Deuda generada por venta 26"
"25","27",,"pagada","25","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-08 16:47:43.941248","Deuda generada por venta 27"
"26","28",,"pendiente","7","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":4,""id_producto"":3,""precio_unitario"":65}]","260.00","2025-10-08 16:52:39.251836","Deuda generada por venta 28"
"27","29",,"pendiente","26","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":4,""id_producto"":3,""precio_unitario"":65}]","260.00","2025-10-08 16:53:17.245277","Deuda generada por venta 29"
"28","30",,"pagada","14","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":5,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-08 16:53:42.268055","Deuda generada por venta 30"
"29","31",,"pendiente","2","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":4,""id_producto"":3,""precio_unitario"":65}]","260.00","2025-10-08 16:54:58.207391","Deuda generada por venta 31"
"30","32",,"pagada","25","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-08 16:55:32.378463","Deuda generada por venta 32"
"31","33",,"pendiente","27","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","65.00","2025-10-08 16:58:10.038128","Deuda generada por venta 33"
"32","34",,"pagada","17","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:03:58.119375","Deuda generada por venta 34"
"33","35",,"pendiente","18","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":10,""id_producto"":9,""precio_unitario"":32}]","320.00","2025-10-08 17:04:24.103905","Deuda generada por venta 35"
"34","36",,"pagada","28","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":16,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:05:23.323109","Deuda generada por venta 36"
"35","37",,"pagada","24","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":8,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:06:00.475474","Deuda generada por venta 37"
"36","38",,"pagada","20","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":10,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:06:29.945338","Deuda generada por venta 38"
"37","39",,"pagada","14","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":9,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:06:56.771547","Deuda generada por venta 39"
"38","40",,"pendiente","16","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":3,""id_producto"":9,""precio_unitario"":32}]","96.00","2025-10-08 17:08:11.072534","Deuda generada por venta 40"
"39","41",,"pendiente","29","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":69,""id_producto"":9,""precio_unitario"":32}]","2208.00","2025-10-08 17:09:08.667161","Deuda generada por venta 41"
"40","42",,"pagada","12","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":2,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:09:32.555677","Deuda generada por venta 42"
"41","43",,"pagada","12","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:10:06.183766","Deuda generada por venta 43"
"42","44",,"pendiente","30","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","32.00","2025-10-08 17:10:47.992401","Deuda generada por venta 44"
"43","45",,"pagada","31","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":6,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:12:15.301759","Deuda generada por venta 45"
"44","46",,"pendiente","2","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","32.00","2025-10-08 17:13:04.012323","Deuda generada por venta 46"
"45","47",,"pagada","32","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":8,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-08 17:14:08.492579","Deuda generada por venta 47"
"46","66",,"pagada","21","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-08 20:31:20.989652","Deuda generada por venta 66"
"47","67",,"pagada","19","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-08 21:14:08.148033","Deuda generada por venta 67"
"48","70",,"pagada","33","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":40,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-09 13:31:12.326974","Deuda generada por venta 70"
"49","73",,"pagada","39","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":2,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-09 14:09:33.930878","Deuda generada por venta 73"
"50","75",,"pagada","10","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":2,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-09 15:04:40.610861","Deuda generada por venta 75"
"51","81",,"pagada","43","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""id_producto"":8,""precio_unitario"":40}]","0.00","2025-10-09 17:21:25.426233","Deuda generada por venta 81"
"52","82",,"pagada","44","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":20,""id_producto"":8,""precio_unitario"":39}]","0.00","2025-10-09 17:31:39.617983","Deuda generada por venta 82"
"53","84",,"pagada","46","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":6,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-09 18:19:46.815394","Deuda generada por venta 84"
"54","85",,"pendiente","47","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65},{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37},{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","97.00","2025-10-09 19:03:30.211728","Deuda generada por venta 85"
"55","91",,"pagada","12","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-10 16:36:07.557609","Deuda generada por venta 91"
"56","92",,"pagada","12","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-10 16:40:24.990678","Deuda generada por venta 92"
"57","95",,"pagada","53","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":30,""id_producto"":8,""precio_unitario"":38},{""nombre"":""Ventilador JMD 18p"",""cantidad"":20,""id_producto"":3,""precio_unitario"":75}]","0.00","2025-10-10 18:22:42.583658","Deuda generada por venta 95"
"58","96",,"pendiente","47","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65},{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37},{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","134.00","2025-10-10 19:21:41.935908","Deuda generada por venta 96"
"59","97",,"pagada","54","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":80}]","0.00","2025-10-10 19:25:28.293743","Deuda generada por venta 97"
"60","98",,"pagada","22","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":75}]","0.00","2025-10-10 20:02:48.77574","Deuda generada por venta 98"
"61","100",,"pagada","15","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":4,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-10 20:38:28.086783","Deuda generada por venta 100"
"62","103",,"pagada","57","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":45}]","0.00","2025-10-11 14:06:38.719484","Deuda generada por venta 103"
"63","104",,"pagada","58","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":45}]","0.00","2025-10-11 14:07:51.143215","Deuda generada por venta 104"
"64","105",,"pagada","59","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":42}]","0.00","2025-10-11 15:00:53.930265","Deuda generada por venta 105"
"65","107",,"pagada","12","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-11 15:37:42.072178","Deuda generada por venta 107"
"66","108",,"pagada","14","[{""nombre"":""Olla Reina JMD"",""cantidad"":1,""id_producto"":19,""precio_unitario"":50}]","0.00","2025-10-11 16:09:43.725814","Deuda generada por venta 108"
"67","109",,"pagada","14","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":32}]","0.00","2025-10-11 16:10:44.628921","Deuda generada por venta 109"
"68","111",,"pagada","5","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":10,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-11 17:17:54.617726","Deuda generada por venta 111"
"69","114",,"pagada","62","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":2,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-11 18:20:49.84478","Deuda generada por venta 114"
"70","116",,"pendiente","16","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","37.00","2025-10-11 20:23:14.271868","Deuda generada por venta 116"
"71","117",,"pagada","16","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-11 20:29:49.810586","Deuda generada por venta 117"
"72","118",,"pagada","17","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":3,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-11 20:32:19.59763","Deuda generada por venta 118"
"73","129",,"pagada","10","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-13 20:53:03.890343","Deuda generada por venta 129"
"74","131",,"pagada","39","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":45}]","0.00","2025-10-14 14:34:29.01806","Deuda generada por venta 131"
"75","134",,"pendiente","47","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","65.00","2025-10-14 17:11:34.13173","Deuda generada por venta 134"
"76","139",,"pagada","74","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":37}]","0.00","2025-10-15 13:47:19.168782","Deuda generada por venta 139"
"77","142",,"pagada","77","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":100}]","0.00","2025-10-15 14:16:05.318585","Deuda generada por venta 142"
"78","144",,"pagada","79","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":42}]","0.00","2025-10-15 15:10:42.45793","Deuda generada por venta 144"
"79","146",,"pagada","10","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":20,""id_producto"":9,""precio_unitario"":26}]","0.00","2025-10-15 18:14:31.412528","Deuda generada por venta 146"
"80","147",,"pagada","43","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":7,""id_producto"":8,""precio_unitario"":40}]","0.00","2025-10-15 18:22:12.831039","Deuda generada por venta 147"
"81","148",,"pagada","12","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":33}]","0.00","2025-10-15 18:35:38.802162","Deuda generada por venta 148"
"82","152",,"pagada","82","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":70}]","0.00","2025-10-16 13:12:04.857915","Deuda generada por venta 152"
"83","153",,"pagada","83","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":55}]","0.00","2025-10-16 13:15:48.413962","Deuda generada por venta 153"
"84","156",,"pagada","86","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":45}]","0.00","2025-10-16 15:57:36.633162","Deuda generada por venta 156"
"85","159",,"pagada","88","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""id_producto"":8,""precio_unitario"":42}]","0.00","2025-10-16 17:50:29.222267","Deuda generada por venta 159"
"86","168",,"pagada","19","[{""nombre"":""Olla Reina JMD"",""cantidad"":1,""id_producto"":19,""precio_unitario"":50}]","0.00","2025-10-17 17:07:42.759558","Deuda generada por venta 168"
"87","171",,"pagada","13","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-17 18:18:25.545025","Deuda generada por venta 171"
"88","173",,"pagada","25","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-17 20:08:51.171838","Deuda generada por venta 173"
"89","182",,"pagada","47","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-18 18:51:50.940959","Deuda generada por venta 182"
"90","183",,"pagada","10","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-10-18 19:06:13.218227","Deuda generada por venta 183"
"91","185",,"pagada","102","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":10,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-18 19:46:43.4088","Deuda generada por venta 185"
"92","186",,"pagada","103","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-18 19:49:40.059583","Deuda generada por venta 186"
"93","219",,"pendiente","12","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":16,""id_producto"":9,""precio_unitario"":25},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":10,""id_producto"":22,""precio_unitario"":36}]","0.02","2025-10-21 14:52:04.662239","Deuda generada por venta 219"
"94","231",,"pagada","19","[{""nombre"":""Olla Reina JMD"",""cantidad"":1,""id_producto"":19,""precio_unitario"":50}]","0.00","2025-10-21 19:36:44.061036","Deuda generada por venta 231"
"95","236",,"pagada","25","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":16,""id_producto"":9,""precio_unitario"":28}]","0.00","2025-10-21 20:33:08.315676","Deuda generada por venta 236"
"96","237",,"pendiente","139","[{""nombre"":""Split EKO 2T"",""cantidad"":1,""id_producto"":1,""precio_unitario"":530}]","230.00","2025-10-21 20:43:33.594321","Deuda generada por venta 237"
"97","242",,"pagada","46","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""id_producto"":22,""precio_unitario"":40}]","0.00","2025-10-22 16:48:53.923904","Deuda generada por venta 242"
"98","243",,"pagada","143","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""id_producto"":22,""precio_unitario"":40}]","0.00","2025-10-22 16:51:41.832425","Deuda generada por venta 243"
"99","244",,"pagada","144","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":35}]","0.00","2025-10-22 16:52:57.650074","Deuda generada por venta 244"
"100","245",,"pagada","145","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""id_producto"":22,""precio_unitario"":46}]","0.00","2025-10-22 16:55:48.433542","Deuda generada por venta 245"
"101","255",,"pagada","46","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":10,""id_producto"":22,""precio_unitario"":35},{""nombre"":""Ventilador JMD 18p"",""cantidad"":4,""id_producto"":3,""precio_unitario"":65},{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":5,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-10-23 14:46:26.722975","Deuda generada por venta 255"
"102","256",,"pendiente","5","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":70,""id_producto"":3,""precio_unitario"":65}]","4550.00","2025-10-23 15:46:45.442752","Deuda generada por venta 256"
"103","257",,"pagada","151","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":65},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":10,""id_producto"":22,""precio_unitario"":36}]","0.00","2025-10-23 15:53:55.848349","Deuda generada por venta 257"
"104","261",,"pendiente","18","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":128,""id_producto"":9,""precio_unitario"":25}]","3200.00","2025-10-23 18:00:21.055237","Deuda generada por venta 261"
"105","267",,"pagada","159","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":3,""id_producto"":22,""precio_unitario"":40}]","0.00","2025-10-23 19:59:19.481922","Deuda generada por venta 267"
"106","272",,"pagada","163","[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""id_producto"":20,""precio_unitario"":210}]","0.00","2025-10-24 14:40:16.931349","Deuda generada por venta 272"
"107","273",,"pendiente","5","[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""id_producto"":8,""precio_unitario"":37}]","370.00","2025-10-24 14:46:31.498374","Deuda generada por venta 273"
"108","274",,"pendiente","5","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":10,""id_producto"":3,""precio_unitario"":65}]","650.00","2025-10-24 14:47:45.839792","Deuda generada por venta 274"
"109","280",,"pagada","10","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":2,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-24 16:30:04.674673","Deuda generada por venta 280"
"110","282",,"pagada","168","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""id_producto"":22,""precio_unitario"":40}]","0.00","2025-10-24 19:19:10.709521","Deuda generada por venta 282"
"111","291",,"pagada","13","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":2,""id_producto"":22,""precio_unitario"":36}]","0.00","2025-10-25 13:52:24.213931","Deuda generada por venta 291"
"112","292",,"pagada","174","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-10-25 13:54:01.476657","Deuda generada por venta 292"
"113","308",,"pagada","12","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":2,""id_producto"":22,""precio_unitario"":35}]","0.00","2025-10-25 20:58:01.134947","Deuda generada por venta 308"
"114","312",,"pagada","46","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":15,""id_producto"":22,""precio_unitario"":35}]","0.00","2025-10-27 13:48:16.606253","Deuda generada por venta 312"
"115","322",,"pagada","189","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-27 16:11:52.052174","Deuda generada por venta 322"
"116","323",,"pagada","12","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":20,""id_producto"":22,""precio_unitario"":35}]","0.00","2025-10-27 16:43:01.629308","Deuda generada por venta 323"
"117","329",,"pagada","21","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":2,""id_producto"":3,""precio_unitario"":65},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":2,""id_producto"":22,""precio_unitario"":35}]","0.00","2025-10-27 20:02:38.120296","Deuda generada por venta 329"
"118","339",,"pagada","32","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":2,""id_producto"":9,""precio_unitario"":25},{""nombre"":""Olla Reina JMD"",""cantidad"":1,""id_producto"":19,""precio_unitario"":50}]","0.00","2025-10-28 19:10:19.277777","Deuda generada por venta 339"
"119","342",,"pagada","12","[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""id_producto"":20,""precio_unitario"":200}]","0.00","2025-10-28 19:28:33.30185","Deuda generada por venta 342"
"120","343",,"pagada","192","[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""id_producto"":20,""precio_unitario"":220}]","0.00","2025-10-28 19:30:41.570024","Deuda generada por venta 343"
"121","368",,"pagada","56","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":10,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-10-30 16:01:23.628995","Deuda generada por venta 368"
"122","386",,"pagada","214","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-30 20:11:57.059513","Deuda generada por venta 386"
"123","387",,"pagada","214","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":30}]","0.00","2025-10-30 20:13:10.732951","Deuda generada por venta 387"
"124","393",,"pagada","218","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":25},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":3,""id_producto"":22,""precio_unitario"":36}]","0.00","2025-10-31 14:55:57.451094","Deuda generada por venta 393"
"125","394",,"pagada","219","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":85}]","0.00","2025-10-31 14:59:10.364687","Deuda generada por venta 394"
"126","401",,"pagada","46","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":3,""id_producto"":3,""precio_unitario"":60}]","0.00","2025-10-31 17:43:53.079256","Deuda generada por venta 401"
"127","402",,"pagada","225","[{""nombre"":""Nevera Milexus De 4.2"",""cantidad"":1,""id_producto"":21,""precio_unitario"":190}]","0.00","2025-10-31 17:46:03.133536","Deuda generada por venta 402"
"128","403",,"pagada","226","[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":20,""id_producto"":22,""precio_unitario"":33},{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":15,""id_producto"":9,""precio_unitario"":26}]","0.00","2025-10-31 18:14:44.417553","Deuda generada por venta 403"
"129","417",,"pagada","17","[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""id_producto"":3,""precio_unitario"":65}]","0.00","2025-11-01 15:17:10.959612","Deuda generada por venta 417"
"130","422",,"pagada","32","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":4,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-11-03 18:09:31.019175","Deuda generada por venta 422"
"131","423",,"pagada","10","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":1,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-11-03 18:10:25.199203","Deuda generada por venta 423"
"132","424",,"pagada","56","[{""nombre"":""Cocina Infrarroja Briderk"",""cantidad"":10,""id_producto"":9,""precio_unitario"":25}]","0.00","2025-11-03 18:10:58.832162","Deuda generada por venta 424"
